topic,script,source_path,description,run_command,has_docstring
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_static_potential.py,record_grammar_tch_bond_bipyramid_static_potential.py,Primal bond-bipyramid TCH static-potential and ledger stress test.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_static_potential.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_transfer_matrix.py,record_grammar_tch_bond_bipyramid_transfer_matrix.py,Exact fixed-width transfer count for bond-bipyramid Wilson loops.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bond_bipyramid_transfer_matrix.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bulk_block_static_potential.py,record_grammar_tch_bulk_block_static_potential.py,Topology gate for a fat LxLxL TCH bulk block.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bulk_block_static_potential.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bulk_minimal_surface.py,record_grammar_tch_bulk_minimal_surface.py,Minimal 3D TCH bulk cluster: Wilson surfaces and ledger growth.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bulk_minimal_surface.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_bulk_polyakov_torus.py,record_grammar_tch_bulk_polyakov_torus.py,Z3 deconfinement on the bond-bipyramid TCH BULK x periodic Euclidean time.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_bulk_polyakov_torus.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_colour_singlet_gauss.py,record_grammar_tch_colour_singlet_gauss.py,Closed-shell TCH colour singlets from Gauss law and triality.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_colour_singlet_gauss.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_fss_betac.py,record_grammar_tch_fss_betac.py,Finite-size-scaling of the deconfinement beta_c on the bond-bipyramid TCH bulk.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_fss_betac.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_glued_su3_link_holonomy.py,record_grammar_tch_glued_su3_link_holonomy.py,Non-commuting SU(3) link holonomies on a glued TCH shell.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_glued_su3_link_holonomy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_glued_surface_selector.py,record_grammar_tch_glued_surface_selector.py,Glued-cell TCH surface selector and bounded-promotion certificate.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_glued_surface_selector.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_glued_wilson_action_average.py,record_grammar_tch_glued_wilson_action_average.py,Glued TCH SU(3) Wilson-action average and shell confinement certificate.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_glued_wilson_action_average.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_hadron_taxonomy.py,record_grammar_tch_hadron_taxonomy.py,Closed-shell TCH hadron taxonomy from centre triality.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_hadron_taxonomy.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_string_tension_continuum_scaling_audit.py,record_grammar_tch_string_tension_continuum_scaling_audit.py,Continuum string-tension scaling audit for the record-grammar confinement rung.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_string_tension_continuum_scaling_audit.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_fss.py,record_grammar_tch_su3_bulk_fss.py,SU(3)-bulk finite-size scaling: a precision deconfinement beta_c(inf).,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_fss.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_polyakov_torus.py,record_grammar_tch_su3_bulk_polyakov_torus.py,FULL SU(3) deconfinement on the bond-bipyramid TCH bulk x periodic Euclidean time.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_polyakov_torus.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_scale_setting.py,record_grammar_tch_su3_bulk_scale_setting.py,Full-SU(3) bond-bipyramid scale-setting harness.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_scale_setting.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_scale_setting_deep_driver.sh,record_grammar_tch_su3_bulk_scale_setting_deep_driver.sh,Record grammar tch su3 bulk scale setting deep driver. Purpose inferred from filename; needs a fuller script docstring.,bash scripts/smg_tch_gauge_cell/record_grammar_tch_su3_bulk_scale_setting_deep_driver.sh,no
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_face_action.py,record_grammar_tch_su3_face_action.py,TCH/SU(3) face-action certificate on the truncated-cube loop basis.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_face_action.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_loop_geometry.py,record_grammar_tch_su3_loop_geometry.py,TCH/SU(3) Wilson-loop geometry certificate.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_loop_geometry.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_polyakov_torus.py,record_grammar_tch_su3_polyakov_torus.py,"SU(3) finite-temperature deconfinement on a 4D torus, and the beta_c-vs-N_t scaling.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_polyakov_torus.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_scaling_gate.py,record_grammar_tch_su3_scaling_gate.py,Scaling gate for the full-SU(3) bond-bipyramid scale-setting runs.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_scaling_gate.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_static_potential_pipeline.py,record_grammar_tch_su3_static_potential_pipeline.py,Bond-bipyramid SU(3) static-potential pipeline.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_static_potential_pipeline.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_su3_variational_static_potential.py,record_grammar_tch_su3_variational_static_potential.py,Variational TCH SU(3) static-potential test on the bond-bipyramid bulk.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_su3_variational_static_potential.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_z3_centre_selection.py,record_grammar_tch_z3_centre_selection.py,Z3 centre selection rule on a contractible TCH Wilson loop.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_z3_centre_selection.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/record_grammar_tch_z3_polyakov_torus.py,record_grammar_tch_z3_polyakov_torus.py,Finite-temperature Z3 deconfinement on a 4D torus: the GENUINE Polyakov order parameter.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/record_grammar_tch_z3_polyakov_torus.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/s3_openlink.py,s3_openlink.py,S3 openlink. Purpose inferred from filename; needs a fuller script docstring.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/s3_openlink.py,no
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/sc_gauge_web_toric.py,sc_gauge_web_toric.py,"sc_gauge_web_toric.py ===================== The topological (""string-net"") alternative for the TCH gauge sector, computed on the framework's OWN gauge lattice (ANCHOR 7.3: the dual of the truncated-cube gauge web is the Simple Cubic Bravais",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/sc_gauge_web_toric.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_2cell_feasibility.py,smg_2cell_feasibility.py,"Feasibility + faithfulness check for the 2-cell (32-mode) SO(10)/SM SMG test, BEFORE committing the heavy ED. Two questions: (1) does naive SM-invariant 2-cell hopping give a chiral mode + mirror, or a TRIVIAL band insulator (in which case ",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_2cell_feasibility.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_aggregate_phase01.py,smg_aggregate_phase01.py,Aggregate the Phase-0 validation + Phase-1 ladder per-rung JSONs into the single deliverable smg_escalation_phase01_results.json (rows + metadata block).,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_aggregate_phase01.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_bhm_bound.py,smg_bhm_bound.py,"smg_bhm_bound.py -- first attempt at the analytic SMG gap-stability bound (BHM, confined range).",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_bhm_bound.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_certified_domain_extension.py,smg_certified_domain_extension.py,SMG certified-domain extension beyond the max-degree KP bound.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_certified_domain_extension.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_chiral_continuum_standard_lgt_synthesis.py,smg_chiral_continuum_standard_lgt_synthesis.py,smg_chiral_continuum_standard_lgt_synthesis.py,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_chiral_continuum_standard_lgt_synthesis.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_code_projection.py,smg_code_projection.py,Item 93/143 — the SMG (symmetric-mass-generation) route to continuum closure.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_code_projection.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_construction.py,smg_construction.py,"(e+) ADD and JUSTIFY a symmetric multi-flavour 4-fermion interaction beyond §5's diagonal stabilizers and the bilinear Feshbach, and PROVE it lands in the symmetric gapped phase.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_construction.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_continuum_decoupling_argument.py,smg_continuum_decoupling_argument.py,SMG continuum decoupling / no-phase-transition argument audit.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_continuum_decoupling_argument.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_continuum_rg_argument.py,smg_continuum_rg_argument.py,"SMG continuum frontier: the RG/continuum ARGUMENT for the weak-coupling residual (beta > beta_cert = 0.661), advancing what smg_wilson_axis_no_bulk_transition_argument.py and smg_continuum_decoupling_argument.py left as a bare external prem",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_continuum_rg_argument.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_cutoff_extrapolation_deep.py,smg_cutoff_extrapolation_deep.py,SMG/TCH continuum lift -- phase 1: cutoff(Lambda) + beta + O(1)-hopping sweep.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_cutoff_extrapolation_deep.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/__init__.py,smg_dmrg/__init__.py,1+1D SMG DMRG prototype package.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/__init__.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/analyze_correlations.py,smg_dmrg/analyze_correlations.py,Verdict tool for the 3-4-5-0 SMG DMRG correlation output (cli.py measure_3450_correlations).,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/analyze_correlations.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/charges.py,smg_dmrg/charges.py,Charge bookkeeping for the 1+1D SMG prototype.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/charges.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/chi_convergence.py,smg_dmrg/chi_convergence.py,chi-convergence + free-edge gate for the 3-4-5-0 SMG DMRG.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/chi_convergence.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/cli.py,smg_dmrg/cli.py,Command-line guards for the SMG DMRG prototype.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/cli.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/converged_verdict.py,smg_dmrg/converged_verdict.py,Converged SMG verdict driver for the 3-4-5-0 model: both halves in one resume-safe scan.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/converged_verdict.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/ed.py,smg_dmrg/ed.py,Small exact-diagonalisation guardrails for the SMG prototype.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/ed.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/model_3450.py,smg_dmrg/model_3450.py,Tong-Wang-You / Zeng-Zhu-Wang-You 3-4-5-0 validation model.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/model_3450.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/models.py,smg_dmrg/models.py,Model construction for the SMG DMRG prototype.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/models.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/tenpy_backend.py,smg_dmrg/tenpy_backend.py,TeNPy entry point.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/tenpy_backend.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/terms.py,smg_dmrg/terms.py,Backend-independent fermion terms.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/terms.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_dmrg/verdict_from_runs.py,smg_dmrg/verdict_from_runs.py,Reduce existing SMG DMRG run artifacts to an honest Phase-1 verdict.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_dmrg/verdict_from_runs.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_electric_subtracted_gap_observable_theorem.py,smg_electric_subtracted_gap_observable_theorem.py,Observable theorem: the SMG/TCH continuum gate must use Delta_mir.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_electric_subtracted_gap_observable_theorem.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_escalation_theorem.py,smg_escalation_theorem.py,"THE CUTOFF/VOLUME ESCALATION THEOREM — the SMG/gauge sector's last named open, assembled at certified grade.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_escalation_theorem.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_gap_stability_probe.py,smg_gap_stability_probe.py,smg_gap_stability_probe.py -- first attempt at the SMG gap-stability MECHANISM.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_gap_stability_probe.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_induced_lambda_bound.py,smg_induced_lambda_bound.py,Bound mirror-induced local gauge couplings for the SMG/TCH RG route.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_induced_lambda_bound.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_mirror_only.py,smg_mirror_only.py,"Frontier step (1): can the X-SMG interaction gap the MIRROR sector ONLY -- gapping the mirror while leaving the physical fermion chiral, gapless, and correctly coupled?",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_mirror_only.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_no_bulk_transition_theorem.py,smg_no_bulk_transition_theorem.py,SMG/TCH no-bulk-transition theorem skeleton.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_no_bulk_transition_theorem.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_phase1_ladder.py,smg_phase1_ladder.py,PHASE 1 -- volume ladder for the SMG electric-subtracted mirror gap.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_phase1_ladder.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_phase_decisive.py,smg_phase_decisive.py,"The decisive computation (e): does the framework's interaction realise the SYMMETRIC GAPPED phase (SMG -> ultralocal Strong-CP closure) or SPONTANEOUS BREAKING (PMS -> seesaw, overlap tier)?  A full 3+1D Monte Carlo of the interacting 16-mi",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_phase_decisive.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_pure_wilson_axis_import_ledger.py,smg_pure_wilson_axis_import_ledger.py,Pure-Wilson-axis import ledger for the SMG/TCH continuum lift.,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_pure_wilson_axis_import_ledger.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_region2_2plaq_magnetic_gap.py,smg_region2_2plaq_magnetic_gap.py,"REGION-II charged-sector (SMG) gap on the 2-PLAQUETTE MAGNETIC cell -- the proper VOLUME leg, WITH the Wilson magnetic term (the piece tch_nonreduced_spin_network_scaling lacks, which made its charged gap collapse to the electric artifact C",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_region2_2plaq_magnetic_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_region2_beta_sweep.py,smg_region2_beta_sweep.py,"REGION-II beta-sweep: does the SMG (mirror) gap close anywhere in the weak-coupling window beta in (beta_cert, ~6) of the TCH SU(3) gauge model?",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_region2_beta_sweep.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_region2_deep_charged_gap.py,smg_region2_deep_charged_gap.py,"REGION-II deep charged-sector (SMG) gap sweep -- the VOLUME leg of smg_region2_beta_sweep.py, on the existing TCH gauge engine (tch_nonreduced_spin_network_scaling), via SECTOR-RESTRICTED sparse eigensolves.",PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_region2_deep_charged_gap.py,yes
smg_tch_gauge_cell,scripts/smg_tch_gauge_cell/smg_region2_nplaq_magnetic_gap.py,smg_region2_nplaq_magnetic_gap.py,REGION-II charged-sector (SMG) gap on the 1xN-PLAQUETTE MAGNETIC strip -- the volume escalation of smg_region2_2plaq_magnetic_gap.py to a third plaquette (and general N).,PYTHONPATH=scripts/smg_tch_gauge_cell:$PYTHONPATH python scripts/smg_tch_gauge_cell/smg_region2_nplaq_magnetic_gap.py,yes
